CRM Client Id,Name,Company Type,Street,Street2,City,State,Zip,Country,Phone,Mobile,Fax,Email,Website,Salesperson,Salesperson ID,Lead Generator Name,Lead Generator ID,Lead Source,Source Notes,Chatter -- Created Date,Chatter -- Last Updated Date,Chatter -- Last Updated by ID,Missed Items,Import Status
C18953AF-38E1-4C23-BCC0-D663988BEBCE,200 West Ocean,Property Itself,200 West Ocean,,Long Beach,CA,,United States,760.759.2260-ext. 324  ,,,,,Shayne Rose,3699428D-3A9C-419F-AA5C-7E0525476F3D,Shayne Rose,3699428D-3A9C-419F-AA5C-7E0525476F3D,Referral,5N,08-11-2020,08-11-2020,3699428D-3A9C-419F-AA5C-7E0525476F3D,,
0961596B-798D-4A03-AA49-778EEFD6A025,2001 Boundary Street,Property Itself,2001 Bounderary Street,,Beaufort,SC,29902,United States,(999) 999-9999,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Existing Relationship,Came from Sparklight,03-05-2025,03-05-2025,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
F665543F-F773-498D-8683-3BE43FB26B1B,21 Club Inc,Property Itself,21 West 52nd Street,,New York,NY,10019,United States,212-359-7250,,,,http://www.21club.com/web/onyc/21_club.jsp,Cathy Ferrel,DF22CE8D-1256-4A1D-B8EA-810C881AA2C7, ,,Referral,,,8/29/2018,76A5A5C3-85B4-4139-BD43-91640619973C,,
5CCFD4AB-5498-47ED-917D-713F5898A865,230 East Brim-Crown,Property Itself,230 East Ave ,,Norwalk ,CT,,United States,508.897.9349,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,11/26/2019,11/26/2019,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
EA9A9908-92F1-4482-9A58-B7A0C44E47D9,24 North Hotel Key West,Property Itself,3820 North Roosevelt Blvd,,Key West,FL,33040,United States,(305) 320-0940,,,,http://www.24northhotel.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,8/16/2016,8/29/2023,BE86AE57-6A2A-4142-89C9-135A36C80086,,
D51EF878-7A22-47AE-84AD-7351D79EABC6,25 VZ,Property Itself,25 Van Zant Street ,,Norwalk ,CT,06855,United States,508.897.9349,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,11/26/2019,11/26/2019,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
F167913E-1AA4-49D3-B068-C4528079E2D0,2700 W Leigh,Property Itself,2700 W Leigh St,,Richmond,VA,23230,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,Realpage,01-05-2024,01-05-2024,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
B2A1BA61-30FA-4059-B167-D6C4D39E12EC,2811 Kirby,Property Itself,2811 Kirby,,Houston,TX,77098,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,InfiniSys,6/20/2024,6/20/2024,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
9CD7EB7E-5C3A-4DE8-BB1F-AFB7128B7CD1,333 La Cienega Blvd,Property Itself,333 La Cienega Blvd.,,Los Angeles,CA,,United States,323.900.8100,,,,https://caruso.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,144 Units 12 Units per Floor 4 -1Bd 3- 1Bd+D 1- 2Bd 4- 2Bd+D,08-07-2019,01-11-2021,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
47F03A85-0CA7-4820-8CD0-7E30027B36AF,334 E 79th St ,MDU,334 E 79th St ,,New York,NY,10075,United States,203-213-6224,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,10-05-2015,2/26/2016,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
FBB3C496-D5E0-4ECA-ACA3-133ED60AD7D6,3360 McCue,Property Itself,3360 McCue Road,,Houston,TX,77056,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,Realpage,7/19/2024,8/28/2024,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
602D7767-EB8F-4BF1-A240-7C4A78E1FC62,"340 Biscayne Owner, LLC",Management Company,340 Biscayne Blvd,,Miami,FL,33132,United States,305-371-4400,,,,, ,, ,,,,07-01-2016,6/27/2018,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
105A671D-7FBE-4029-B928-45202C1C6843,345 Bayshore Condo Association,Property Itself,345 Bayshore Blvd ,,Tampa ,FL,33606,United States,813.254.2900,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,PPC,,12/26/2019,6/23/2021,5B7DC672-D1F1-45D7-83B7-C942C8207A85,,
D7C958E7-F007-4E41-A4D7-A1DF303C06DB,361 Turk,Property Itself,361 Turk St,,San Francisco,CA,94102,United States,(415) 329-7846,,,,https://www.livetlresidences.com/?utm_source=google_my_business&utm_medium=organic,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral - Customer Portfolio Expansion,AirTower,8/30/2022,01-04-2024,BE86AE57-6A2A-4142-89C9-135A36C80086,,
8DE5C1F7-FBC5-4385-9691-2732A81869DE,365 Hospitality,Management Company,2436 Mahogany Way,,Antioch,CA,94509,United States,(408) 637-0092,,,,https://www.three65hospitality.com/,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tara Dean,5B7DC672-D1F1-45D7-83B7-C942C8207A85,Telemarketing/BDR,Radisson ,6/18/2021,10-02-2025,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
A9DA2677-5A0D-4976-AEF1-50851243CB09,37th & Downing,Property Itself,3712 N Downing,,Denver,CO,80205,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,RealPage,1/25/2023,1/25/2023,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
62EE001F-72A0-412A-A9D3-4A2A108D7C61,3800 Horizon Blvd,Property Itself,3800 Horizon Blvd,,Feasterville Trevose,PA,19053,United States,215 928 7560,,,,https://www.3800horizon.com/,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tara Dean,5B7DC672-D1F1-45D7-83B7-C942C8207A85,Contact Us Webpage,MDU email ,04-06-2021,05-04-2022,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
110531AE-5B3C-482E-8409-230033012020,3880 Tollgate,Property Itself,3880 Tollgate Blvd,,Naples,FL,34114,United States,(239) 980-3624,,,,,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Rowdy Smith,AC3D3832-E690-44F2-88F2-DB12CF9F0F30,Referral,Personal,10/17/2024,10/17/2024,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
229D69E0-E999-4B65-9BB0-8B6B39C97B49,38th Street NY,Property Itself,No address,,,,,United States,239-499-4444,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Tradeshow/Conference,,1/18/2019,1/18/2019,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,,
DD294CCB-C91C-441D-9310-319B5555B550,3one3 Boutique Hotel LLC,Property Itself,313 North State Street,,Alma,MI,48801,United States,(989) 708-6850,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Old Website Form,came in oneling,04-11-2021,01-09-2024,BE86AE57-6A2A-4142-89C9-135A36C80086,,
994A4C25-1395-4B07-BDEE-A1D9536B2ADC,402 Hotel,Property Itself,402 St Helens Ave,,Tacoma,WA,98402,United States,253-572-3005,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Call-in to Sales Line,,9/29/2015,9/29/2015,B98D2021-CFEC-433A-B4E5-7297486E9D44,,
DC003D2A-E9CB-4358-AE1C-8A8739D1131A,4201 S Navajo St Apartments,Property Itself,4201 S Navajo St ,,Englewood ,CO,80110,United States,(785) 706-4060,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tara Dean,5B7DC672-D1F1-45D7-83B7-C942C8207A85,Referral - Customer Portfolio Expansion,The Prime Company,5/27/2021,8/29/2022,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
AA3D4B25-E44B-43BB-9D64-C1BE02502634,4339 S Berryman,Property Itself,Letter returned 4339 S Berryman Ave,,Los Angeles,CA,90066,United States,1 (213) 866-4596,,,,,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Rowdy Smith,AC3D3832-E690-44F2-88F2-DB12CF9F0F30,Referral - MDU Consultant,PeakMade,12/18/2024,10/31/2025,5EF4DCDC-AD3B-47D0-9845-4238C5B84CDB,,
D161032B-2BAC-4F83-8278-E59E49BFDFFE,4367 S Berryman,Property Itself,Letter returned 4367 S Berryman Ave,,Los Angeles,CA,90066,United States,0000000000,,,,,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Rowdy Smith,AC3D3832-E690-44F2-88F2-DB12CF9F0F30,Referral - MDU Consultant,Peakmade,12/18/2024,10/31/2025,5EF4DCDC-AD3B-47D0-9845-4238C5B84CDB,,
8F34A1FE-9885-4A82-B614-C77F3C84B56F,45 By Director,Property Itself,Carmensita 45,"Chilie, Santiago",Chilie,ME,7555017,Chile,52224983000,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Old Website Form,,12/24/2018,1/20/2019,331503EC-8B46-46F6-AE21-35CCDDC82FC2,,
794AF644-F356-46DD-AD1B-508D48C9A55C,45 Steps - The Culinary Beachside Inn,Property Itself,29 Old Queens Road,,Goose River,Prince Edward Island,C0A 2A0,Canada,(902) 961-3410,,,,https://45stepsinn.ca/en/ ,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Old Website Form,Came in online,04-04-2022,08-12-2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
7F404B26-598D-4629-8A25-669C59FBFBBC,456 Greenwich Street ,Property Itself,456 Greenwich St ,,New York ,NY,10013,United States,999.555.5555,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,Christian Cooper ,6/25/2020,6/25/2020,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
D68432B0-240E-4328-AE66-AB6C6DEC78B8,5 Bars LLC,Management Company, 1101 N Congress Ave ,Suite 201,Boynton Beach,FL,33426,United States,949-933-6851,,,,http://fivebarsinside.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,09-11-2014,06-10-2019,C04CE155-DB23-4A4E-AD97-341DBF95CD84,,
7ECDDF76-FEB9-48CC-8DDD-6EB549A2CCA8,5 Star CS,MDU,.,,Lexington ,KY,.,United States,(859) 539-6549,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Contact Us Webpage,MDU Contact ,5/23/2022,5/23/2022,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
CC7BC672-2437-44D8-9B8F-792DFAF11F64,50 Third Street Owner LPdba Park Central Hotel SF,Management Company,50 Third Street,,San Francisco,CA,94103,United States,,,,,, ,, ,,,,12-06-2018,12-06-2018,50701B8D-092F-4BFD-97C5-72C35AF9EC7C,,
F79FBAD6-F858-47DA-A9CC-8436B5065332,500 Broadway,Property Itself,500 Broadway,,Santa Monica,CA,90405,United States,424.217.2627,,,,https://urbanize.la/post/construction-set-begin-santa-monicas-500-broadway-apartments,Shayne Rose,3699428D-3A9C-419F-AA5C-7E0525476F3D, ,,Referral,,11-07-2018,11-07-2018,3699428D-3A9C-419F-AA5C-7E0525476F3D,,
5F22ADFA-B11C-4E58-B88F-A944787AD6E3,519 N Market Street,Property Itself,519 N Market St,,Wilmington ,DE,19801,United States,(714) 826-9900,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral - Agent Partner,Jeremy Rock ,11-03-2021,9/19/2022,33F62C45-0FFF-4952-80C9-61FE0DBF4BEA,,
18C06CA5-AE64-456A-955F-7A7B11D924EF,587 Eddy St ,Property Itself,587 Eddy St ,,San Francisco ,CA,94109,United States,(415) 872-7189,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,1/31/2017,2/27/2025,38897A15-8DF6-4D6C-9FFF-C492BD35B040,,
D50B930A-9546-44F9-9722-55A23C749470,5th & Walnut,Property Itself,3505 Fifth Ave,,San Diego,CA,92103,United States,0000000000,,,,,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Rowdy Smith,AC3D3832-E690-44F2-88F2-DB12CF9F0F30,Referral,Prime Companies,9/23/2024,12/27/2024,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
A5E28BD4-F23A-4FC5-B6D5-8D2F92EC3837,5th and Ash - Tru and Home 2 Suites – San Diego,Property Itself,1351 5TH AVENUE,,San Diego,CA,92101,United States,619.819.1458,,,,,Shayne Rose,3699428D-3A9C-419F-AA5C-7E0525476F3D, ,,Referral,,11/30/2018,04-10-2020,3699428D-3A9C-419F-AA5C-7E0525476F3D,,
483476D5-941D-4494-934B-F94B3A669E89,6 Columbus ,Property Itself,6 Columbus,,New York,NY,10016,United States,212-204-3200,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Blog/Article,,4/23/2015,1/26/2016,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
6CC78166-238E-4253-8D34-8A9DEBCC27A8,60 South (Lennar),Property Itself,60 South Broadway,,White Plains,NY,10601,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Tradeshow/Conference,NMHC,02-08-2023,02-08-2023,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
9E767CCC-0635-4902-BF6F-A2EF483341C1,601 Tryon,Property Itself,601 Tryon Road,,Raleigh,NC,27603,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral,Realpage,12/19/2022,12/19/2022,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
82A5824F-C399-464E-AFA0-A6469FC164F5,"613 N. Wells Street, LLC (Found Places Chicago) ",Property Itself,613 N Wells St,,Chicago ,,60654,United States,(224) 243-6863,(224) 24,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,Mike Foley,4/25/2016,2/18/2023,BE86AE57-6A2A-4142-89C9-135A36C80086,,
8E5FDD15-5B89-40C6-A7A5-7A728AF9D931,626 Wilton Place,Property Itself,Letter returned 626 Wilton Place,,Los Angeles,CA,90004,United States,0000000000,,,,,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Rowdy Smith,AC3D3832-E690-44F2-88F2-DB12CF9F0F30,Referral - MDU Consultant,Peakmade,12/18/2024,11-06-2025,D6D5FBF6-E157-4ACC-9121-CEC5F78EFA78,,
E50D6264-0CC3-44B5-BAD5-5B3F8764DF21,712 Seagaze,Property Itself,712 Seagaze Dr,,Oceanside,CA,92054,United States,0000000000,,,,,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Rowdy Smith,AC3D3832-E690-44F2-88F2-DB12CF9F0F30,Referral - MDU Consultant,Peak,11/25/2024,11/25/2024,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
3433A397-FEA9-47B8-8120-B44D1C680D4F,7618 Burnet Road,Property Itself,7618 Burnet Road,,Austin,TX,78757,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,Infinisys,10-04-2023,10-04-2023,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
CCC80479-70AA-45C1-A9F6-94A5F6A4D979,8 Dyer Hotel,Property Itself,8 Dyer St,,Provincetown,MA,02657,United States,(508) 487-0880,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Referral,Benchmark Inn,02-10-2023,2/15/2023,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
A10C6266-B6B9-49DF-8CDC-FA2BF7C63DE7,801 Turney Apartments,Property Itself,801 W. Turney Ave # 13,,Phoenix,AZ,85013,United States,(602) 783-2306,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Blog/Article,Oak Creek Apartments  - Previous Name,3/26/2015,4/23/2019,7352A30D-B9FD-4F36-8387-97DEDB400316,,
D44AF0F0-2267-48A8-8DDB-B82983F0400F,88 Wall ,Property Itself,88 Wall St ,,New York ,NY,10005,United States,212.999.9999,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,TeleAuto ,11-12-2020,11/18/2020,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
FD33E047-4870-4726-87A1-128AD28F2AE9,934 Evans,Property Itself,934 Evans Street ,,Bethlehem,PA,18015,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Google Web Search,Website,2/18/2025,2/18/2025,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
B864A8C1-9154-4F33-B077-74E986DF5714,97 Columbia Heights,Property Itself,97 Columbia Heights,,Brooklyn,NY,11201,United States,(949) 416-4272,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,Mike Foley,8/25/2017,11-11-2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
FA0C798F-0395-4C10-AE63-9FCCE6F3B67F,A Point Arezzo Hotel,Property Itself,"Località Battifolle, 36T",,Arezzo AR,,52100,Italy,+39 0575 363312,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Italy Sales Partner,Came from Esther,11/14/2022,11/14/2022,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
34B9373E-C8D1-4670-9D02-D171C3713815,A Sunset Chateau,,,,,,,,9283013391,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Marketing Campaign,,05-07-2023,08-09-2023,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
DAD6EEB8-8886-4C1A-A23A-2DE558626F6D,LDC ROME HOTELS srl,Property Itself,Via Giorgio Zoega 59,,Roma,,00164,Italy,+39 345 467 9188,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Italy Sales Partner,Came from Esther/Paola in Italy,9/29/2022,9/29/2022,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
F86D0FAD-38C5-4B22-BD88-565F2BC24FA4,A2Z Hospitality Managment Company,Property Itself,5197 Sunnydale Circle South,,Sarasota ,FL,34233,United States,(941) 809-3141,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Telemarketing/BDR,Comfort Inn & Suites Port Charlotte,03-08-2023,03-08-2023,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
5129AA3A-1AC3-4D62-BB47-E3CE46B7E77A,AAA Satellite,Agent,7164 Kaw Dr.,,Kansas City,KS,66111,United States,(913) 909-2300,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Google Web Search,found us online,05-07-2024,5/31/2024,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
7F19EE47-A447-4F9F-B471-94097454EE62,AB Berthing,Church,6331 Hollywood Blvd,,Los Angeles,CA,90028,United States,323-960-3550,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,,,10/18/2016,10/17/2019,7352A30D-B9FD-4F36-8387-97DEDB400316,,
7FBD96E8-8F3D-4AAE-9B6C-4D6E2A86FA3F,Abacustel Communications Inc,Reseller,4610 SW 5th Terrace,,Miami,FL,33134,United States,(786) 528-6986,,,abilo@abacustel.net,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,,10-04-2024,B12081BD-089F-4177-8F9D-ADAAA1699F05,,
80BF4683-2CDF-4B75-AAEE-CE9A79AA5F26,Abbey Delray South,Property Itself,1717 Homewood Blvd,,Delray Beach,FL,33445,United States,(561) 272-9600,,,,http://www.abbeydelraysouth.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,10/28/2013,03-03-2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
6A87A7BA-5AF3-4B28-A249-775CB4895E13,Acapulco Hotel and Resort,Property Itself,3505 South Atlantic Ave.,,Daytona Beach Shores,FL,32118,United States,(386) 761-2210,,(386) 761-2216,,www.acapulcoinn.com, ,, ,,,,10-07-2009,11/21/2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
8CC86864-685B-4623-9AF5-4D2E85E3CCE0,Access Hotels & Resorts,Management Company,215 Celebration Place,Suite 115,Celebration,FL,34747,United States,469-576-1641,972-869-7607,972-869-7608,,http://accesshospitality.com/contact-a-professional-hotel-management/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,1/26/2017,3/26/2018,7352A30D-B9FD-4F36-8387-97DEDB400316,,
A8530C91-EE76-48B7-8F5E-0E29D0C3EE2C,Acclaim Hotel Calgary Airport,Property Itself,123 Freeport Blvd. NE,,Calgary,Alberta,T3N 0A3,Canada,(403) 291-8000,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Old Website Form,Lead from Gary - GuestCast Demo Form - http://beyondtv.com/guestcast/,10/13/2020,02-02-2021,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
AAEACD57-CACB-4B06-A641-6F0804F460EE,Ace Hotel - Portland,Property Itself,1022 SW Harvey Milk St.,,Portland,OR,97205,United States,+1 503 228 2277,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral,Came from KASA,05-08-2024,05-08-2024,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
D179CCF8-1F13-4DE4-A000-431FFDA3CBE6,Ace Hotel Portland ,Property Itself,"1022 SW Harvey Milk St,",,Portland ,OR,97205,United States,(503) 228-2277,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral - Agent Partner,Voiko T. Tanev,9/22/2023,1/20/2025,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
65836CCF-3A8B-4E5A-8947-9F7CEF4AF4C2,ACME Hotel Company,Property Itself,15 E Ohio St.,,Chicago,IL,60611,United States,(312) 894-0800,,,,https://www.acmehotelcompany.com/,Shayne Rose,3699428D-3A9C-419F-AA5C-7E0525476F3D,Shayne Rose,3699428D-3A9C-419F-AA5C-7E0525476F3D,Referral,"Anthony ""Tony"" Klok",7/23/2020,7/28/2020,3699428D-3A9C-419F-AA5C-7E0525476F3D,,
869EB55A-077D-4212-9384-C81EA73BE856,Actioncable Inc,3rd Party Vendor,4500 Capewood Terrace,,Fremont,CA,94538,United States,408-857-7984,650-537-6463,,,www.actioncable.com, ,, ,,,,12-11-2014,2/26/2016,50701B8D-092F-4BFD-97C5-72C35AF9EC7C,,
C3B11592-048A-424E-815D-2ABCEA7F984F,adamstelecom ,Property Itself,3712 Parkway,,Pigeon Forge,TN,37863,United States,8654293494,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Tradeshow/Conference,,7/24/2018,7/31/2018,331503EC-8B46-46F6-AE21-35CCDDC82FC2,,
2528E72F-A770-40A3-89ED-9ECA2F64B2AF,Adelphi Hotel,Property Itself,187 Flinders Lane,,"Melbourne, VIC",,3000,Australia,0400124242,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Contact Us Webpage,,5/13/2019,5/16/2019,7352A30D-B9FD-4F36-8387-97DEDB400316,,
7838091D-178C-488D-B03C-E38E08AF313F,Adler Hospice ,Property Itself,24419 Millstream Dr ,,Aldie ,VA,20105,United States,(703) 957-1800,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Old Website Form,Michael Reed ,03-03-2021,11/28/2023,E605B726-1BE0-4C4F-8547-0FA30CA28B2B,,
265A451B-317A-4F61-B85C-0D4CCA3CE921,Adler Lodge Alpe,Property Itself,Via Piz 11,,Alpe Di Suisi,,39040,Italy,0471723000,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral - Italy Sales Partner,Danilo,3/16/2021,4/19/2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
65EA8132-81F5-44EB-B6E1-65BE7B67FF8B,ADR Designs,Developer,601 Saddle Hill Drive ,,Grand Prairie,TX,75050,United States,(214) 476-6540,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Direct Email,He called in as he had gotten a bunch of our promo the last month,12/29/2022,12/29/2022,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
EC9BDE87-3B66-4427-8EEC-836D578F2510,Advanced Electronic Systems,Reseller,26801 Old 41 Road,Suite 6,Bonita Springs,FL,34135,United States,(239) 992-2223,,,jrubush@advanced-esi.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,,07-03-2019,7352A30D-B9FD-4F36-8387-97DEDB400316,,
B0BC0394-0F82-4879-95AF-79F403A5CC22,Advanced Technical Sales,Reseller,641 NE 26th Court,,Pompano Beach,FL,33064,United States,(954 )788-9001 x6210,,,bboughen@atechsales.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,,,,,
